k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	0.00465	0	0.13409	0	0.01321	0	0	0.01946	0.00358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01563	0	0	0	0	0.00933	0	0.00104	0	0.00211	0	0	0	0.00871	0	0.00527	0	0	0	0	0	0	0	0	0	0.0194	0	0	0	0	0	0	0.00171	0	0	0	0	0	0	0	0	0	0.00469	0.01015	0	0	0	0	0	0	0.01012	0	0	0	0	0	0.00786	0	0.00871	0.01684	0.00638	0	0	0	0.00027	0	0.04668	0	0.01698	0	0.02829	0.00042	0	0	0	0	0	0	0	0	0	0.00303	0	0	0.02424	0.01205	0	0	0	0	0	0.02229	0	0	0	0.00953	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0.00474	0	0.10037	0.0183	0	0	0	0	0	0	0.0039	0	0	0	0.02309	0	0	0	0	0.01991	0	0	0	0	0.01871	0	0	0	0.00171	0.00757	0	0	0	0	0	0.00032	0.00268	0	0	0	0	0.0168	0.03965	0	0	0	0	0	0	0.00315	0.00021	0	0	0	0	0.00557	0	0.07556	0.01015	0.00145	0.00893	0	0.00327	0	0.00113	0	0.00279	0	0	0.01398	0	0	0	0.00139	0.00078	0	0	0	0.00112	0	0.03593	0.01105	0	0.00344	0.00522	0	0.00142	0	0	0	0	0.00286	0	0	0	0	0	0	0	0	0	0	0	0.02523	0	0	0.01574	0.03319	0	0.00319	0	0.01694	0	0	0	0.00592	0	0	0.00522	0	0	0	0	0.01075	0	0	0.00112	0	0	0	0.00186	0.00584	0	0.04321	0.01252	0.0058	0	0.00096	0	0	0.0097	0	0.01407	0.00212	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0.00454	0.07884	0	0	0.18664	0.28627	0.04589	0	0.00722	0	0	0	0	0	0.10582	0	0	0.61648	0	0.59511	0	0	0.07261	0	0	0	0.06732	0	0.00573	0.20522	0.71025	0	0.14059	0.27515	5.16192	0	0	0	0	0	0.00513	0	0.20713	0	0.0569	2.30028	0	0	0.08317	0	0.00777	0	0	0.05579	0.0556	18.35801	0.03267	0.11556	0	0	0	0.08418	0	1.07645	0	0	0	0.02037	0.0181	0	0	0.0682	0	0	0	0.02714	0.05842	0	0	0	0.22369	0	0.04639	0	0	0	0	0.2892	0	0	0	0.11812	0.01597	0.18045	0.1315	0	0	0.14911	0.15833	0	0	0.04198	0.02118	0	0	0	5.98244	0.4927	0	0	0	0	0.02658	0	0	0	0.00138	0.14272	0	0	0	0.05749	0	0.02351	0	0	0	0.02262	0	0.08743	0	0	0	0.00667	0.00607	0.04234	0.0186	0	0.26123	0	0.21738	0.89479	0	0	0	0	0.26164	0	0.09903	0.22458	0	0.46642	0.2343	0	0.68202	0	0	0	0	0.14903	0	0.07358	0.6207	0	0	0	0.10294	0	0	0.01413	0	0	0	0	0	0	0	0.01856	0	0.08987	0.06514	0	0	0.04329	0	0	0.04498	0	0.9002	0	0	0	0	0.00881	0	0	0	0.35796	0.57326	0	0	0.26167	0.06153	0	0	0	0	0	0	0.00367	0	0	0.00354	0	0.06893	0.02449	0	0.25083	0.27082	0	0.02627	0	0.14756	0	0.14804	0	0	0	0	0	0.00224	0.06476	0.00336	0.00098	0	0	0.00322	0.09502	0.07485	0	0.01622	0.0405	0.37161	0	0	0.19112	0.0668	0.0013	0.00531	0.01865	0.00044	0.1989	0.00051	0	0.02566	0.00376	0	0.06881	0	0	0.00298	0.03937	0.30633	0.00423	0.02068	0.00842	0.07997	0.17937	0	0.08105	0.01938	0	0.05321	0	0	0.00614	0.07921	0	0	0	0	0	0	0	0.07871	0	0	0.01306	0	3.63452	0.33783	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47	0.0045	0	0.00756	0	0	0	0	0	0.01301	0.0248	0	0.00231	0	0.16211	0.00464	0.08314	1.00145	0.0029	0	0.69025	0	0	0	0	0.00317	0	0	0	0	0.00126	0.00275	0.00227	0	0.02839	0.01263	0.5643	0.51605	0.00886	0	0	0.20393	0.30572	0.05069	0.09248	0.00185	0	0.01633	0.00193	0	0.02317	0.10343	0	0.02089	0	0.00618	0	0	0.0191	0	0	0.04696	0	0.00333	0.11429	0.42174	0	0	0.26454	0.01736	0.19958	0.17903	0.01015	0.18863	0.12136	0.06998	0.00629	0	0	0.0849	0.00173	0.00264	0.04378	0.01946	0.00649	0.05528	0	0.04929	0.02233	0.01277	0	0.01919	0	0.02423	0.00576	0.00722	0.0418	0.4257	0.05525	0.01409	0	0.02716	0	0	0.0295	0.30448	0	0	0.00662	0	0	0.07811	0.00033	0	0.04862	0.01964	0.00805	0.00302	0	0	0	0.00731	0.01983	0.00528	0.01179	0.04915	0	0	0	0	0.00389	0	0.00903	0	0.0024	0	0	0.01429	0.00374	0.01779	0	0	0.01595	0.04698	0	0.00232	0	0	0	0	0.00265	0	0	0	0.36164	0.01351	0	0.05979	0.00312	0.03332	0.43004	0.01307	0.00016	0.00076	0	0.28646	0.04632	0	0.05798	0.00652	0	0.00403	3e-04	0	0.0147	0	0.11393	0.00981	0.00191	0.01777	0	0.00212	0	0.00524	0.0105	0.00064	0	0.3286	0.39035	0.13245	0.05984	0.00178	0.09364	0.13185	0.00025	0.00763	0.01771	0	0.01164	0.00937	0	0.00062	0	0.08758	0	0	0.00209	0	0.00058	0	0	0	0.289	0.00355	0	0.00119	0.03018	0.40466	0	0	1.01666	0	0	0.01	0	0	0	0	0	0	0	0	0.00645	0.00507	0	0	0.00454	0.0039	0.00136	0	0.00162	0	0.21203	0.03326	0	0	0.2559	0.0012	0.07862	0.0252	0.05547	0.01218	0.00026	0.00475	0	0.00184	0	0	0	0	0.00025	0.00064	0.00532	0.00295	0.00054	0.01577	0.25805	0.01642	0.00377	0	0	0.04507	0.0011	0.00459	0.00712	0.0184	0	0.45479	0.06124	0.1578	0	0.05646	0.0036	0.02348	0.00491	0	0.07668	0.03216	0.06561	0	0.01002	0.04619	0.00242
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_termitidis	0.00425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0.00411	0	0	0	0.00237	0.00032	0	0.73203	0.05673	0	0	0.60908	0	0	0	0	0	3.10555	0	0	2.65807	0	0	0	0	0	0	0	0.09817	0.3895	0.52492	0	0.43996	0	0	0	0	2.00887	0	1.43767	0.02836	0	0	0	1.30912	0	0	3.43839	0.06478	0.94567	1.61268	0.06271	2.79186	1.78891	0.27869	2.1975	3.23041	1.80294	0.00045	0	2.48941	0.08704	1.10247	0.68175	0	2.47588	0	0	0.82981	0	0	2.16171	0	1.74399	0	1.40157	0.06987	0	0	1.13241	0.57737	0.03331	1.26284	1.63731	0.00387	0	0	0.76525	1.30842	1.60025	1.80017	0	0.63534	1.28604	0.00431	0.8571	0	0	0.28431	0	0.99545	0.36403	0	0.28555	0	0.7656	4.52923	3.50261	2.35422	0.08335	0	1.66419	0	0	0.8777	0.09608	2.89721	0.81594	1.20955	1.44737	3.47465	0.34926	0.00432	0.08315	0	1.31453	1.75094	0	0.31628	0.02028	0	1.83621	2.74113	1.92375	0.56566	0	0.95534	0.86879	0.454	0.00808	0.91909	0.39467	2.29051	0.78512	3.11348	1.82922	0	4.20257	0.81129	0.01046	0	0.8492	1.62374	0	1.1772	0.61973	0	1.98704	0	0	0	0.13361	0.88757	1.83082	0	1.42593	0.36429	0.00013	0.24634	0.43209	0.73932	0.00176	0.05366	3.09662	1.00305	0	0	0.05419	0	0.01817	0.45673	0.93456	0	3.06647	1.09789	0	0	0	0	0.00057	0.06504	0	0	0.40412	0.21104	0	0.33695	2.00531	0.00366	0.00027	0.48181	2.74239	0.39348	2.57942	0.10816	0	0	2.76277	0	0.43252	0.20743	0	0.64931	0	1.08256	0	0	1.09379	5.68613	0	0.00521	0.0182	1.71623	1.85922	0.12543	4.08302	0.57198	0	0	0.63097	0.00565	1.0508	0	0.10938	0.82014	0	0.38395	0.85718	0.00826	4.07092	0.00248	0.00194	0	0.99744	0.81525	0.00966	0.0319	0	0	0	0.0138	0.41101	0	0	0.25905	0.00723	0.06392	2.23277	0	0	0.6953	0.00065	0.53056	0.16947	2.53798	0	0.712	0.0033	0.00401	0.33447	0.8586	0.18046	0.48497	0	1.97557	0.10221	0	0	0	0.05121	0.98707	0.4852	2.03137	0	0.00167	0	1.23804	0.00218	0	0.62779	0	2.03649
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified	0.00411	0.00384	0.00405	0.02824	0	0	0	0	0	0	0	0	0	0	0.00722	0.00487	0.00869	0.00511	0.00501	0	0	0	0	0	0.02696	0	0.00766	0.01851	0	0	0	0	0	0.00549	0	0	0	0.00502	0	0	0	0	0	0	0	0.01136	0	0	0.01025	0	0	0	0	0	0.00947	0.01075	0	0.00494	0	0	0	0.0064	0	0	0	0.00455	0	0	0.0043	0.00577	0	0	0	0	0.00986	0	0	0	0	0.00565	0.00757	0	0	0	0	0	0	0	0	0	0.00232	0.00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298	0	0	0.03068	0	0	0	0	0	0	0	0	0	0	0	0	0.00545	0	0.01629	0	0.00315	0	0	0	0	0	0	0.0095	0	0	0	0.00176	0	0	0	0	0	0.00386	0	0.0024	0	0	0	0	0	0.01159	0	0	0	0	0	0	0	0	0	0	0	0.00399	0	0.02276	0.00405	0	0	0	0	0	0.0094	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224	0.00603	0	0	0	0	0	0	0	0	0.00194	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00626	0.00169
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified	0.00383	0	0	0	0	0	0	0.05675	0	0	0	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00604	0	0.00458	0	0.00565	0	0	0	0	0	0.00472	0	0.00857	0	0	0	0	0	0	0	0	0	0	0	0.0145	0	0	0	0	0	0.00691	0	0	0	0	0	0	0	0	0	0	0.03504	0.03255	0	0	0	0	0	0	0	0	0	0	0	0	0.01313	0	0	0	0.00569	0	0	0	0	0	0	0	0	0.00585	0	0	0	0	0	0	0	0	0	0.00372	0	0.00976	0	0	0.05493	0	0.00589	0	0	0	0	0.00935	0	0.00498	0	0	0	0	0	0	0	0	0	0	0.00481	0	0	0	0.00796	0	0.00332	0	0.01517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03291	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0	0.00325	0	0	0	0	0	0.00204	0.00284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01918	0	0	0	0.00237	0	0	0	0	0.00871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166	0.00953	0	0.00341	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0.00242	0	0	0	0	0	0.00161	0	0	0	0	0.03081	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00432	0	0	0	0	0	0.01022	0	0.00196	0	0	0	0	0	0	0	0	0.00156	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_variabile	0.00365	0.00782	0.01269	0.03743	0.00669	0.01844	0.03278	0.03731	0.0278	0.00385	0.0485	0.00921	0	0.01572	0.0162	0.04051	0.02215	0	0.04879	0	0.02219	0.02176	0.02069	0.02277	0.02521	0.02521	0.05732	0.02093	0.02524	0.02252	0.01112	0.02494	0.00337	0.01362	0.01042	0.01927	0.00614	0.01294	0.01469	0.01461	0.01081	0.00495	0.05082	0.02881	0.01981	0.00378	0.00466	0	0.00911	0.00908	0.00424	0.00457	0.01181	0.00639	0.02289	0.0217	0.02203	0.01932	0.00901	0.00463	0.00567	0.01362	0.02194	0.0141	0.00632	0.00622	0.03572	0.00766	0.01194	0.06822	0.01959	0.01206	0.00073	0.00961	0.00667	0.01146	0	0	0.01116	0.01734	0.01923	0.01557	0.0104	0.00153	0.02482	0	0.01679	0.01634	0.02362	0.01	0.02145	0.00139	0.0028	0.01437	0.00833	0.00702	0.01343	0.01015	0.01196	0.00546	0.00446	0.00224	0.02625	0.00947	0.00045	0.01088	0	0.0012	0.00228	0.00493	0.01042	0.00022	0.02934	0.02354	0.01032	0.01369	0	0.00491	0.00426	0.00425	0.00552	0.00481	0.00492	0.00554	0.00164	0	0.00788	0.00375	0.06008	0.00034	0.0043	0.01079	0.0136	0.00382	0.00577	0.00548	0.00719	0.00252	0.00124	0.01039	0.00251	0.00337	0.00668	0.00022	0.00795	0.00163	0.00921	0.00684	0.00501	0.00955	0.02688	0.00413	0.00502	0.00496	0.00144	0.00529	0.0035	0.01139	0.00552	0.01338	0.03101	0.00231	0.0188	0.02419	0.00348	0.01254	0	0.01589	0.01442	0.00714	0.00482	0.00121	0.01541	0.0043	0.00214	0	0.00826	0.05477	0.00423	0.0026	0.00768	0.0051	0	0.00793	0.07668	0	0.00177	0.04608	0.02486	0.00938	0.02383	0.01349	0.00858	0.01287	0.0086	0.02405	0	0.02383	0	0.01084	0.00519	0.00521	0.00201	0.00506	0.02625	0.01133	0	0	0.00423	0.00093	0.00086	0.00883	0.00559	0.00477	0.03274	0.00591	0.00905	0.00098	0.00097	0.01607	0.01215	0	0.0066	0.0046	0.00216	0.00214	0.02702	0.00293	0.01993	0.00686	0.00117	0	0.046	0.00173	0.00082	0	0.00207	0.00355	0.00331	0.00319	0.00634	0.00176	0.00246	0.00602	0.00616	0.01007	0.00442	0.0011	0.00475	0.00261	0.0043	0.0058	0.00031	0.00138	0.00093	0.00578	0.01041	0.00709	0.00279	0.00169	0	0.00035	0.00214	0.01092	0.0041	0	0.01256	0.00538	0.00475	0.00279	0	0.01772	0.00414	0.00339	0.0207	0.0032	0.00522	0	0.00283	0.00077	0.0036	0.01201	0.01342	0.01809	0.0149	0.00336	0.00386	0.00248	0.00961	0.00741	0.00161	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_piriformis	0.0027	0.08149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289	0	0	0	0	0	0	0	0.01677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185	0	0	0	0	0	0	0	0.01357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02985	0	0.02657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01044	0	0	0.06021	0	0.00811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0.00246	0	0	0	0.1048	0	0.02344	0.03897	0.00327	0	0	0	0	0	0	0	0	0.00112	0	0	0	0	0	0	0	0	0	0	0	0.00298	0.02268	0	0	0	0	0	0	0	0	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02442	0	0	0	0	0	0.01374	0	0	0	0	0	0	0	0.01984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05006	0	0	0	0	0	0	0	0	0.0434	0	0	0	0	0	0.01847	0.00014	0	0.0038	0	0.01463	0.00346	0.03711	0	0	0	0	0	0	0	0.06556	0.01612	0	0	0.00136	0	0	0	0	0	0	0.00402	0	0	0.11033	0	0	0.00129	0	0	0.41403	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06072	0	0.02434	0	0.06921	0.00246	0	0	0	0.00173	0	0	0	0.00633	0	0	0.01455	0.0995	0.00029	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0.00019	0.00575	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07596	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0.0028	0	0.03806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01505	0.00474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10579	0.00203	0.00448	0	0	0	0	0	0	0	0	0.00838	0	0	0	0	0	0	0.00669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.00239	0.07514	0.00712	0	0	0.00684	0.03008	0.00432	0.03062	0.06717	0.02399	0.14763	0.10147	0.07643	0.02736	0.10884	0	0.02979	0	0.0138	0.03719	0.0026	0.01251	0.04622	0.05719	0.1396	0.05072	0.1806	0.00169	0.00268	0.01313	0.04029	0.00895	0.01433	0.00549	0.03811	0	0.04052	0.0358	0.02846	0.06219	0.01359	0.00937	0.11039	0.08101	0.06338	0.02054	0.01563	0.0065	0.00364	0	0.02035	0.02213	0.05242	0.01608	0.0471	0.05786	0.00192	0.10066	0.04939	0.07569	0	0.00298	0.02466	0.011	0.03315	0.08908	0.01933	0.02408	0	0.04447	0.00866	0.14336	0.03794	0.05381	0.01288	0	0.00901	0.05197	0.00114	0.03851	0.03784	0.01767	0.01774	0.02773	0	0.26028	0.17364	0	0.01571	0.05539	0.0329	0.03545	0.04219	0	0.01034	0.04088	0.01567	0	0.02955	0.02504	0.04532	0.11409	0.01995	0.01945	0.00845	0.03487	0.22964	0	0.00301	0.0504	0.01921	0.00509	0.01373	0.0869	0.00996	0.03964	0.06595	0.03692	0.03824	0.06534	0.00967	0.02523	0.02185	0.37459	0.15909	0.02225	0.0071	0.29136	0.01517	0.01254	0.07484	0.04872	0.00801	0.00858	0	0.02104	0.06439	0.04432	0.05315	0.01498	0.00519	0.03354	0.17932	0.05904	0.00309	0.12378	0.08244	0.01039	0.05437	0.05296	0.02961	0.02545	0.10589	0.00518	0.0268	0.03355	0.01105	0.01275	0.03096	0.02535	0.00024	0.00237	0.09816	0.02517	0.01423	0.00122	0.00905	0.00764	0.05844	0.02489	0.01425	0.16301	0.01077	0.01683	0.27398	0.18476	0	0.06476	0.00728	0.00385	0.06974	0.00352	0.0249	0	0	0.01412	0.02657	0.02667	0.00231	0	0.0286	0.03475	0.0399	0.046	0.00929	0.1596	0.02385	0.13326	0.34431	0.00711	0.02666	0	0.04829	0.00771	0.1832	0.01224	0.10878	0	0.00712	0.09231	0.04029	0.02832	0.04992	0.03265	0.02162	0.02991	0.05518	0.34918	0.13173	0.00365	0	0.0109	0.01084	0.01487	0.05013	0.16111	0	0.09895	0.04088	0.00441	0.01348	0.00037	0.02693	0.01516	0.05067	0.09137	0.07308	0	0.27028	0.00195	0.01131	0.0229	0.01417	0.05442	0	0.00026	0.03574	0.00697	0.04715	0.0064	0.02015	0.06276	0	0.00314	0.05078	0.02797	0.12039	0	0.04328	0.03011	0	0.05226	0	0.01227	0.1618	0.08797	0.05109	0.05187	0.03601	0.04108	0.02143	0.0236	0.03189	0	0.08036	0.01378	0	0.02072	0.01814	0.0076	0.00402	0.00633	0.00266	0.05636	0.06883	0.06684	0	0	0.01191	0.03716	0.28041
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.0019	0.00076	0.06385	0	0	0	0	0	0.00579	0.0016	0.00181	0.01424	0	0.1169	0.02551	0.07332	0.2815	0.00691	0	0	0	0	0	0	0.01241	0	0.03965	0	0	0.00349	0.00286	0	0.00361	0.02346	0.00123	0.76711	0.13773	0.00656	0	0	0.07219	0.11111	0.02166	0.85177	0.0121	0	0.02474	0.02637	0.05003	0.01248	0.10042	0	0.01907	0.01316	0.00314	0.00824	0.00305	0.01351	0	0	0.09212	0	0.02311	0.22495	0.1747	0	0	0.06101	0.02371	0.12671	0	0.0086	1.99774	0.03114	0.08003	0.03948	0	0.0287	0.22601	0	0.01588	0.06891	0.01654	0.24649	0.22386	0	0.02088	0.00951	0.0194	0	0.01636	0	0.02161	0.07366	0.00811	0.1098	0.00872	0.1052	0.03789	0	0.0204	0.00045	0	0.09833	0.31438	0	0	0.00168	0	0.00291	0.13951	0.00149	0	0.04167	0.03908	0.00183	0.00345	0.00028	0	0	0.02617	0.01034	0.00078	0.00766	0.04743	0	0.00673	0.00081	0.00062	0.01116	0	0.00256	0	0.0043	0	0	0.03321	0.01281	0.04108	0.02828	0	0.02824	0.03511	0	0.00328	0	0	0	0.00526	0.00868	0	0	0	0.01323	0.04248	0	0.14121	0.01486	0.01508	0.03645	0	0.00631	0.00886	0	0.10112	0.05962	0	0.20692	0.00132	0	0.04662	0.00515	0	0.00863	0	0.63007	0.06814	0	0.02836	0	0.00405	0	0	0.02358	0.00028	0	0.36551	0.29297	0.09129	0.0899	0.00148	0.06412	0.18946	0.00106	0.02673	0.16269	0	0.07014	0.00851	0	0.00048	0	0.13132	0.01088	0	0.00042	0	0.03779	0	0	0	0.00092	0.00989	0	0.01279	0.01251	0.14196	0	0	2.15419	0	0	0.04305	0	0.00611	0	0	0	0	0.00356	0	0.03287	0.00776	0	0.00051	0.10176	0.02267	0.00235	0	0.00038	0.00154	0.19759	0.0307	0	0.00825	0.08352	0.00403	0.13443	0.11891	0.04411	0.01357	0.01173	0.00388	0	0.00245	0	0	0	0	0.00026	0.00189	0.00493	0.00291	0.00085	0.10813	0.0889	0.01373	0.00284	0	0	0.07561	0.00418	0.01986	0.03879	0.01749	0	0.01828	0.06785	0.00115	0	0.02062	0.01625	0.04324	0.01677	0.00423	0.01719	0.01931	0.06995	0	0.02097	0.06535	0.01032
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus	0.00173	0	0	0	0.00315	0.00734	0.0059	0.00974	0.00575	0	0.08096	0	0.01056	0.03036	0.02992	0	0.00925	0	0.00828	0	0	0.00363	0.00551	0.0077	0.00377	0.00322	0.03537	0.01141	0.00742	0.08038	0.03515	0	0	0	0.03242	0.01123	0	0.02991	0.00842	0.0121	0.00319	0.00638	0.02839	0.18986	0	0	0.016	0.01217	0.00353	0	0	0	0	0.00798	0	0	0.04973	0	0.01922	0.0514	0.00783	0.02153	0.02381	0.00656	0	0	0.01404	0.03107	0.00571	0.03621	0.03321	0.00246	0.03017	0.0048	0	0.00314	0	0	0.01226	0.01034	0.06829	0	0	0.01475	0.02496	0	0.02103	0.03709	0.00345	0.02263	0	0	0.02686	0.00883	0	0	0.06365	0.00121	0.00406	0.03733	0.02201	0.00033	0.01394	0	0.00159	0.00031	0	0	0.00167	0.00957	0.00081	0	0.00228	0.00788	0	0.01772	0	0	0	0.0175	0.00054	0.00914	0.01983	0	0	0.0019	0.00301	0	0	0	0.00351	0.09395	0.00342	0.03651	0.00105	0	0.00699	0.00408	0	0.03122	0.00377	0.00447	0.00903	0.04994	0.01466	0.00573	0	0	3e-04	0	0	0.08691	0.00752	0	0	0.05516	0.0022	0.01067	0.00328	0.01266	0	0	0.00354	0	0.01489	0.0233	0.01377	0	0	0.00643	0.03215	0.03096	0.04946	0.02642	0	0	0	0.01359	0	0	0.04713	0.02841	0.0073	0.00758	0.00183	0	0.01173	0	0	0.00189	0	0	0.00194	0.00635	0.00665	0.01739	0	7e-04	0.00713	0	0	0	0	0.00024	0.00025	0	0	0.00071	0	0.00075	0	0.02922	0.01766	0.01362	0.00112	0	0.02526	0.00566	0	0.00088	0	0	0.0045	0.0071	0	0.00448	0.00701	0.00424	0.02209	0	0.00127	0.00028	0	0.00358	0.00356	0	0.00834	0.00721	0	0	0	0	0	0.00889	0.00699	0.00477	0.00139	0.01536	0.00112	0.01073	0.01292	0.00869	0	0	0	0	0.00989	0.01717	0.00548	0.00801	0	0	0	0	0.00707	0	0.00331	0.00293	0	0.03571	0	0.01016	0	0.00189	0.01982	0.00691	0	0	0.01513	0.01191	0.00153	0	0.00697	0	0.00119	0.00247	0.00174	0.00549	0.00548	0.00066	0	0.01584
