k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus|t__Streptococcus_anginosus_unclassified	0.02107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06769	0	0	0	0	0	0	0	0	0	0	0	0.00383	0	0	0	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0	0	0	0.02146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02566	0	0	0.02273	0	0.00289	0.022	0	0	0	0	0	0.00112	0.00137	0	0	0	0.05041	0	0	0	0	0	0	0	0	0	0.00996	0	0	0	0	0	0	0.00717	0	0	0	0	0	0	0	0	0	0.00853	0.00237	0	0.00022	0	0	0.00788	0	0	0	0	0.02323	0	0	0.0022	0	0	0.00313	0	0.01049	0	0	0.00733	0	0	0	0	0	0	0.02958	0	0	0.00025	0	0.00075	0	0	0	0	0.01847	0	0	0	0	0	0	0	0	0	0	0.00114	0	0	0	0.00149	0.00122	0	0	0	0	0	0	0	0.00036	0	0.00103	0	0	0.0022	1.09435	0	0	0	0	0	0	0	0	0.00023	0.03324	0.00092	0	0.00049	0	0	0	0.0117	0	0	0	0	0	0.00249	0.0063	0.00457	0	0	0	0.00171	0	0.00333	0.03469	0	0	0	0	0.02575	0	0.00636	0	0.00311	0	0	0.45839	0	0	0	0	0	0	0	0.00039	0.0014	0	0	0.00106	0.04544	0	0.00138	0.01734	0	0.00279	0	0	0.00233	0	0	0.03672	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta|t__GCF_000024265	0.02038	0.00023	0	0	0	0.00358	0	0	0	0.00015	0.01351	0	0.00025	0	0	0	0	0	0.00137	0	0.01514	0.00309	0	0	0	0	0	0	0	0	0.00291	0.02198	0	0	0	0	0.00076	0	0	0	0	0	0	0	0	0	0	0	0	0.00901	0	0.00319	0	0	0	2e-04	0.0027	0	0	0.0036	0	0	0	0	0	0	0	0.00313	0	0	0.00399	0.00169	0.00239	0.00278	0	0	0	0	0.00254	0	0.00021	0.24378	0	0	0	0	0	0	0.00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0.00213	0	0	0.00089	0	0	0	0	0.00303	0.01927	0.01867	0.0433	0.05066	0	0	0	0	0.00853	0	0	0	0.00506	0	0	0	0	0.00036	0.07597	0.01968	0.0011	0	0.01576	0.11759	0	0	0.01445	0	0.0021	0	0	0	0.0037	0	2e-04	0	0.08005	0.00322	0.02385	0.00247	0.00012	0	0.00053	0	0.00042	0.00057	0.04268	0	0	0.00033	6e-04	0.00034	0.027	0.02037	0.00011	0.00018	0.00543	0.00439	0.00046	0	0	0.00967	0	0.02293	0.00404	0	0	0.00096	0	0	0.00339	0	0.01443	0	0.0025	0	0	0	0.02141	0.00426	0	0	0	0	0.00607	0.01233	0.08247	0.01106	0	0.00899	0	0	0.00083	0	0	0	0.01096	0	0	0.00579	0	0.09818	0.00365	0.00802	0.00394	0.00291	0.00033	0.0046	0.00263	0.03557	0.02183	0.00366	0	0.0083	0	0	0	0.1445	0.00276	0.02844	0.05359	0	0	0.00388	0	0.01869	0.0103	0.00518	5e-04	0.00647	0.01787	0.00091	0	0	0	0	0.00035	0.00018	0	0.00637	0.00716	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus|t__GCF_000154425	0.019	0	0	0	0	0	3.7925	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25357	0	0.36251	0	0	0	0	0	0	0.69561	0	0	0	0	0	0	0	0	0.00034	0	0	0	0.00015	0	0	0	0	0	0	0	0	0	0.25704	0	0	0	0	0	0.02275	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0.00017	2e-04	0	0	0.00163	3.45326	0.00149	6.62864	0	1.21893	0	0	0.04664	0	1.4842	0	0	0	0	0	0.00036	0	0.04543	2e-04	0	0	0	0.1605	5.33568	0	0	0.00112	0	0.00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01231	0	0	0	0	0	0	0	0	0	0	0.00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	0	0	0	0	0.88823	0	0.00024	0	0	0	0	0	0	0	0	0	0	0.0704	0	0	0	0	0	0	0	0	0	0.00033	0.00012	0	0.03731	0	0	0	0	0	0.10537	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8|t__GCF_000311925	0.01714	0	0	0	0.32927	0.2047	0.24052	0.66515	0.54463	0.12057	1.76792	0.07969	0.21502	0.21844	0	0.87024	0.12022	0.68031	0	0.94951	0.6971	0.91734	0.92842	0.6394	0.08916	0.4181	1.45947	0.63738	0.77449	0.68786	0.06354	0.97458	0.42327	0.11313	1.4957	1.33092	0	0	0.73001	0.6436	0.22766	0.60093	0.13738	0	1.04366	0.14484	0.13805	0.18331	0.81776	0.02289	0.56469	0.16688	1.9652	0.22574	2.3593	0	0.14088	1.10996	0.00492	0.61838	0.45311	1.90622	0	0.88642	0	0.76619	0.05384	0.76435	0.09113	2.77825	0.80143	0.97654	0.60168	0.74528	1.58001	0.95244	0.10168	0.40352	1.04917	0.08125	0.2499	0.15785	0.24349	0	0.34633	0.60023	0.33011	0.62592	0.56953	0.91136	0.54885	0.93927	0	0.08648	1.09575	0	0.69056	0.74783	0.64803	1.19192	2.26971	0.3725	0.01229	0	0.13013	0	1.12985	1.54471	1.56829	0.70937	0.75052	2.1217	0	0	0	0	0.01	0	0	0	1.93998	0	0.00963	0	0.00014	0.03215	0.13166	0.00343	0.22402	0.15661	0	0.00948	0.05536	0.85059	0.03766	0.40955	0	0.14592	0.26967	0.08649	0.76364	2.23439	0.00438	0	0.13465	0.57587	0.98244	0.11213	0.51234	0.04614	2.80299	0.42738	0.86167	0.44248	0.06424	0.27891	0.16273	0.15229	0.08167	0.18539	0.01974	0	0.17176	0	0.41327	0.52727	0.32121	0.01981	0.30605	0.15721	0.26092	0.85681	0.19418	0.10224	0.206	0.20607	0.15955	0.30166	0.00484	0.10445	0.12437	0	0	0	0	0	0	0.00045	0	0.02565	3.46181	0	0.44002	0.0078	0	0.0426	0	0.00015	0.41403	0.3734	0	1.30238	0.03103	0	0	0.8321	0.02567	2.09792	0	0.03306	0.18628	0.44129	0.35716	1.44389	0.24495	0.25307	1.87678	0.32886	0.14247	0.00058	1.5899	1.84797	1.47905	0	0.39842	0	0.67375	0.00264	1.70475	0.77532	0.72988	0.30001	0	0.07909	0.15329	0.09815	0.05346	0.77623	0	0.17242	0.1452	0.54985	0	0.18655	0	0.45022	0.07448	0.2026	0.3755	0.0981	0.49164	0.06134	0	0	1.57446	0	0	0.14959	0.43644	2.11391
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus|t__GCF_000169255	0.01591	0.01437	0	0	0.00117	0	0.00049	0.00196	0.01405	0.12857	0.00448	0.03404	0.02926	0.00063	0.0181	0.00705	0.00251	0.0015	0.01997	0.00636	0.00169	0.02601	0.00703	0.039	0	0.00373	0.00251	0.01924	0.03346	0.03803	0.00221	0.00601	0.01235	0.00165	0.00336	0.06544	0	0.00653	0	0.00042	0.00465	0.01881	0.004	0	0.00274	0.00975	0.00257	0.01127	0.01644	0	0.00734	0.02728	0.00144	0.00316	0.00316	0	0.02941	0.12002	0	0.00525	0.02205	0.11246	0.00027	0.03524	0.0231	0.01906	0.00485	0.05871	0	0.08595	0.05	0.0038	0.00292	0.02667	0.00413	0.01886	0.00034	0.00541	0.00747	0.00103	0.04056	0.03318	0.01057	0.01081	0.03014	0.00396	0.01461	0.03188	0.02186	0.04738	0.00409	0.00249	0.08205	0.01959	0.01267	0.00243	0.00669	0	0.02855	0.01778	0.01772	0.00692	0.002	0.00139	0.00366	0.06346	0.00695	0.02054	0.00029	0.01431	0.0212	0	0.01429	0	0	0	0	0	0	0	0.01312	0	0.0045	0	0.00567	0.00364	0.00763	0.00728	0.00018	0.00529	0.00241	0.00204	0.00032	0.00313	0	0.00083	0	0.00198	0.00062	0.02391	0	0.04603	0.00295	0	0.01272	0.02554	0.01178	0.0185	0.00027	0	0.00339	0.00683	6e-04	0.0686	0.00517	0.00489	0	0.02961	0.00881	0.00205	0.03034	0	0.00822	0.00143	0.00615	0.09623	0.0028	0.00261	0.00577	0.00526	0.00754	0.01805	0.00181	0.0031	0.00092	0.001	0.00413	0.01137	0	0.00206	0	0.00171	0	0	0	0.00067	0	0	0	0.0024	0.0039	0	0.00055	0	0	0	0.02212	0	0	0.00343	0	0.00493	0.00396	0	0	0.00346	0	0.01256	0	0.00546	0	0.00705	0.00706	0.01411	0.00168	0.01187	0.03438	0.00256	0	0.00391	0.0032	0.01324	0.00327	0.01509	0.06659	0.03255	0.02716	0	0.05868	0.00789	0	0	0	0	0.01837	0.01595	0.00268	0.03652	0	0.00072	0.00432	0.00347	0	0.00057	0	0.00097	0.02088	0.01181	0.01325	0.03696	0.03146	0.00723	0.00716	0	0.15711	0.03448	0	0.00919	0.0177	0.03832
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__Bacteroides_finegoldii_unclassified	0.01461	0	0	0	0	0	0.00041	0	0	0	0	0.4698	0	0.5903	0	0	0	0.67586	0	0	0	0	0	0	0	0	0	0.05332	0	0.31479	0	0.00012	0	0	0	0	0	0	0	0.78431	0	0	0	0	0.09809	0.00708	0	0	0	3.50999	0.09392	0.29055	0.0824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11123	0	0	0	0	0	0	0	0	0	0.10849	0.05267	0	0.00016	0	0.07005	0.18229	0	0	0	0.01843	0	0	0	0	0	3.10523	0	0.91971	0	0	0	0	0.10778	0	0.37649	0.50797	0	0	0	0.59728	0	0.00284	0	0	0	0	0.13044	0	0	0	0	1.18371	0.2327	0.00201	0.32474	0	0	0.0314	0.20985	0.17869	0.0382	0.47379	0	0.00027	0.04735	0	0.00048	0	0	6.77382	0.00045	1.34279	4.21521	0.48252	0	1.49588	0	0	0	0.12426	0	0	0	0.3525	0	0	3.55999	0	0.0015	0	0	0	2.45385	0	0	0	0	0	3e-04	0.00188	1.51665	2.78354	0	0	0.00278	0	2.09212	0	0	0	0	2.21797	1.80684	0	1.40712	0.08203	0	0	0	0	0	0	6e-05	0	0	0	0	0.00047	0.97153	0.00033	0	0	0	0	0	0.0593	0	0	0	0	0.17879	0	0.02124	0	0	0	0.41981	0.80599	0.33188	0.15986	0.079	0	0	0	0	0	0	1.42421	0	0.01327	0.0066	4.79125	0.00158	0.00248	0	0	0.39436	0	0.00024	0.73384	0.6069	0.38806	1.38683	0	2.2485	0.01059	0	2.34477	0	0	0	0	0	0.35778	1.00635	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__GCF_000205025	0.01309	0.06914	0	0.10748	0	0.01918	0.02581	0.1572	0.01225	0.10718	0.00325	0	0.00303	0.01257	0	0.06332	0.02118	0.09138	0	0.19008	0	0	0	0.04443	0	0.00479	0.00647	0.00054	0.00732	0.00816	0	0	0.03738	0.0179	0.03204	0	0.00115	0.00707	0.12569	0	0	0.27105	0.52346	0	0.00599	0.00266	0	0.03035	0.07654	0	0.0166	0.07705	0.21872	0	0.03362	0	0.20115	0.08195	0.02217	0	0.00233	0	0	0.02247	0	0	0.01961	0.02471	0.00047	0.85158	0.11552	0	0.00819	0.02361	0.07858	0.02636	0.00729	0	0	0.26338	0.00334	0	0.0059	0.00248	0.01001	0	0.00443	0.00144	0	0.13516	0	0.01439	0.02188	0.03869	0	0.02941	0.03128	0.00211	0.01266	0.5199	0.01422	0.02734	0.00325	0	0	0	0.00397	0.33512	0.02698	0.04089	0	0.00239	0.17616	0	0.15287	0.04359	0.01038	0	0	0	0	0	0	0	0.00711	0.17179	0.11689	0.20329	0.11483	0.01812	0	0	0.00323	0.02282	0	0.01758	0	0.07416	0.24835	0.01496	0.02088	0.01614	0.00086	0	0.20062	0.1147	0.08184	0.0301	0	0.00231	0.0022	0.44813	0.20236	0.00925	0.11709	0.1859	0.45401	0.001	0.03204	0.12994	0.02104	0	0.00259	0.04462	0	0.17313	0.0846	0.00099	0.00547	0.00221	0	0	0.00231	0.00241	0	0.00392	0.02214	0.00011	0.07438	0.01842	0.58146	0	0	0	0	0	0	0	0	0	0.27237	0	0.0208	0.00791	0.00072	0.05157	0	0	0.12911	0.07941	0	0.00267	0	0	0	0.05094	0.03395	0.11692	0	0.0556	0.07973	0.06163	0.58033	0	0.00297	0.00468	0	0.44986	0.02052	0.81174	0.01272	0.06037	0.00279	0.00833	0.0911	0	0.00241	0.00211	0	0.01851	0	0	0.75398	0.01283	0	0.00041	0.00927	0.01977	0	0.0938	0.00828	0	0	0.04568	0.00788	0.04998	0.01079	0.00216	0.33121	0.00205	0.25477	0.02254	0.43593	0	0.13961	0	0	0.01053	0.40583	0.26297
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis|t__Streptococcus_infantis_unclassified	0.0127	0	0	0	0	0	0	0.00355	0	0	0	0	0	0	0	0	0	0	0	0.00275	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00335	0	0	0	0	0	0	0	0	0	0	0	0	0.04092	0	0	0	0	0	0	0	0	0.00171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00837	0	0	0.01853	0	0	0.00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227	0	0.00519	0	0.00039	0	0.00685	0	0	0	0	0	0	0	0	0	0	0.01436	0	0.00784	0	0	0	0.00015	0.00544	0	0	0	0	0	0	0.00653	0	0.00087	0.00183	0.00047	0.00129	0	0	0.01332	0	0.00477	2e-04	0	0	0	0.00597	0	0	0.00448	0.00017	0.00262	0	0.00075	0	0	0.01998	0	0.00087	0.00154	0	0	0	0	0.00036	0.00065	0.00164	0	0	0.00162	0.00014	0	0	0	0.00114	0	0	0	0	0	0	0.00804	0	0	0	0	0.00212	0	0.00169	0	0	0	0	0	0.00071	0	0	0.00411	0	0	0	0.00422	0	0	0.00265	0	0	0	0	0.00013	0	0.00258	0	0	0.00383	0	0.00113	0	0.0018	0	0	0.00864	0.00117	0	0	0	0	0.01492	0	0	0.00881	0.00126	0	0.00027	0.00806	0	0.00889	0	0	0	0	0	0	0.03878	0	0.03174	0	0.00541	0.00258	0	0	0	0	0	0.02852	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_leptum|t__GCF_000154345	0.01229	0	0	0	0.02169	0.08555	0.00131	0.01187	0.02878	0.03958	0.01119	0.0834	0.14491	0.02623	0.00117	0.00213	0.01703	0.00866	0.0093	0.00619	0.22279	0.00878	0.01595	0.02358	0.02334	0.1645	0.0239	0.03069	0.00404	0.0381	0.01814	0.05926	0.01519	0.02515	0.03468	0.03531	0	0.01961	0.1372	0.0268	0.62976	0.02738	0.01067	0	0.0154	1.10182	0.02231	0.10968	0.88831	0.19541	0.00814	0.14812	0.16042	0.00249	0.02124	0	0.9217	0.01234	0	0.0263	0.12769	0.04231	0.01289	0.02034	0.13714	0.04073	0.01888	0.06138	0.0025	0.01367	0.02661	0.05445	0.0124	0.02387	0.03388	0.05027	0.06434	0.0946	0.30124	0.03203	0.01606	0.1156	0.01685	0.16936	0.01765	0.04877	0.03722	0.02852	0.11317	0.04941	0.00349	0.03779	0.05199	0.34262	0.00482	0.00585	0.02056	0.00672	0.0179	0.11264	0.0329	0.01804	0.01572	0.19093	0.00412	0.02643	0.01004	0.03201	0.00428	0.01904	0.01673	0.00555	0	0	0	0	0	0	0	0	0.06872	0	0.00548	0	0.17935	0	0.01467	0.02501	0.00934	0.02441	0	0.19643	0.01867	0	0	0.09722	0	0.0079	0.00855	0.04887	0.02733	0.02722	0.01125	0	0	0.02924	0.02766	0.05957	0.01126	0.00199	0.00982	0.04254	0.09527	0.09081	0	0	0.04515	0.02797	0.05211	0.03278	1.16338	0	0.01046	0.00596	0.33419	0.01825	0.00831	0.0384	0.03602	0.04766	0.02344	0.06242	0.01231	0.01198	0.02473	0.01103	0.02315	0.02042	0	0.04134	0.00303	0.12644	0	0.0457	0	0	0	0	0.02397	0.01938	0.00502	0	0.01326	0	0	0.00988	0.28296	0	0.0294	0.04072	0	0.23995	0.00555	0	0.05368	0.03395	0.11691	0.03722	0	0.05957	0.01824	0.37248	0.01328	0.02072	0.0429	0.04295	0.02036	0.01402	0.03925	0.04207	0.03369	0.005	0.03995	0.01011	0.00766	0.09255	0.05778	0.02047	0.0366	0.02142	0.00852	0.01151	0	0.00288	0.0221	0.05054	0.0664	0.08561	0	0.27534	0.00159	0.03202	0	0.02759	0.02203	0.04881	0.0076	0.04289	0	0.00553	0.66098	0.0288	0.07459	0	0.0694	0.00609	0	0.03148	0.01367	0.0042
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53|t__GCF_000165065	0.01188	0.00359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06315	0	0	0	0	0.00208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10771	0	0.00464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05842	0	0.02007	0	0.01517	0	0	0	0	0	0	0	0.01795	0.01929	0.00702	0	0	0	0.51571	0.0017	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0.00198	0	0	0	0	0	0.00024	0	0	0	0	0.09064	0.01673	0	0	0.00215	0.00297	0	0	0	0	0	0	0	0	0	0	0	0	0.04865	0.03576	0	0	0	0	0	0	0.1389	0.02029	0	0	0	0	0	0	0.00044	0	0	0	0	0	0	0	0	0.00021	0	0	0.00082	0.0722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128	0.01801	0	0.0688	0.00131	0.00256	0	0.00127	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__GCF_000157995	0.01022	0.01671	0	0.02327	0.05275	0	0.05557	0.02576	0.04141	0.03334	0.09826	0.08588	0.03319	0.03881	0.00756	0.01197	0.01259	0.03186	0.02285	0.18318	0.18073	0.08336	0.03575	0.13849	0.0772	0.02615	0.04914	0.0721	0.01823	0.04379	0.08171	0.42415	0.06946	0.0145	0.05257	0.04471	0	0.0558	0.12406	0.00277	0.02871	0.10596	0.05703	0	0.04119	0.01628	0.05907	0.04643	0.01969	0.07227	0.01484	0	0.01108	0.06876	0.00391	0.00198	0.17654	0.08017	0	0.09015	0.0786	0.11256	0.01112	0.0106	0.16913	0.04308	0.00695	0.03022	0	0.15039	0.12458	0.14964	0.00897	0.04904	0.011	0	0	0	0.02095	0.04331	0	0	0.03936	0.01353	0.02457	0.00827	0.14725	0.00217	0.01595	0.01368	0.01823	0.04239	0.04763	0.00579	0.04678	0.05376	0.02329	0	0.09266	0	0.01987	0.00253	0.06942	0.02698	0.03434	0.25674	0.04082	0.03309	0.0678	0.02101	0.0107	0.00519	0.02602	0	0	0	0	0	0	0	0	0	0	0	0.01425	0.01778	0.02995	0	0.02352	0	0.02165	0.09267	0.10142	0.04718	0.02497	0.03014	0.03754	0	0.0097	0	0.01324	0.06579	0.00196	0	0.02783	0.02054	0.00471	0.01928	0.00338	0.09776	0.01686	0.0056	0.06502	0.03025	0.02199	0.02417	0.09131	0.04061	0.04673	0.00286	0.02506	0.03653	0.03096	0.13636	0.0078	0.01641	0.01224	0.02753	0.03991	0.0284	0.01652	0.04877	0	0	0.00189	0.00186	0.12059	0.21195	0	0.15234	0	0	0	0	0	0.11913	0	0	0.07117	0.00449	0.02109	0	0.03596	0	0	0.00054	0.0406	0.02881	0.12477	0.08634	0	0.05823	0.07401	0	0	0.01726	0.0023	0.03129	0	0.02588	0.01809	0.08856	0.0169	0.01762	0.01042	0.031	0	0.00666	0.0352	0.28818	0.01506	0.08637	0.00402	0	0.00783	0.0207	0.00742	0	0	0.01342	0	0.00481	0	0	0.00171	0.06477	0.01838	0.13058	0.00211	0.00319	0	0.09251	0	0.02246	0	0.23066	0	0.01122	0.00554	0.03847	0.02245	0.00747	0.0247	0	0.11168	0.01079	0	0.02778	0.07052	0.03279
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans|t__GCF_000174195	0.01002	0.07384	0.19686	5.56014	1.07247	0	2.07787	1.7964	0.09015	1.07385	0.1015	6.04304	0.94737	0.99	0.1535	0.0368	0.484	7.53794	0.06404	0.75883	4.28107	2.75397	1.17209	0.54502	0.59473	1.76418	0.78391	1.86714	0.78443	0.25729	1.02853	0	0.13173	1.61033	0.1189	1.90893	1.14715	0.98545	1.2524	1.23813	0.03309	0.21788	0.40646	1.38599	0.59553	0.60225	2.0179	2.57376	0.24349	0	0.00654	1.16366	0.10832	0.00132	0.01072	1.00756	2.27657	0.10067	4.4362	2.90479	0.59559	0.05121	0.76304	0	5.8376	0	0.24808	0.63783	0.29266	0	1.28043	0.00086	0.02386	0	0.46749	0.02444	0.91061	0	0.11786	0.027	0.46856	0	1.39664	0.10058	0.18599	1.82327	0	0.65575	0.01914	3.33173	2.3832	0.0153	0.06755	0.84233	1.05309	0.7584	3.25592	0.24525	1.08578	0	0.03605	5.36146	0.26122	0.00874	0.26345	0.83383	0.17897	0.12778	0.14919	0.37913	0.15706	0.18049	0.08057	3.61644	2.24495	2.64095	2.51235	0.00863	8.8838	1.60541	0.09615	0.00406	0	0	0	0.29862	0.51946	0.37956	0.03543	0.65858	0	0.27252	0.69042	0.24152	0.68103	0.74692	0	0.52141	2.18038	0.3596	0.6475	0	0.40992	0	1.65826	0.03606	0.04025	0.02508	0.52624	3.57205	0.07973	0.76611	0.39783	0.56622	0.74919	1.88138	4.75495	0.00312	1.50481	0.21511	0.10498	4.89315	1.27059	0.00156	0.6032	0.25739	2.05316	1.17322	0.88431	0.53412	0.28328	0.429	0.38276	0.28494	0.38613	0.51575	0	1.91959	0.01781	0	0	0	1.42153	0	0.00461	0.00314	0	0	0	1.84292	2.67931	0.00291	0.45095	0.00944	0	0.91893	2.25325	1.05532	1.01584	1.98767	0	3.9366	0.31631	0	5e-04	1.15943	0.13316	0.18645	0	0.76223	0.03954	0.28236	0.52713	0	0.02063	0.29951	0.45595	5.47004	2.74092	1.06184	0.10541	0.18167	0.09439	0.06732	0.48191	1.92812	0.00485	0.0011	1.47826	0.71371	0	0.04399	0	0.05774	1.48873	1.1124	0.03526	1.95413	1.79226	1.38443	2.01344	0.36343	0	0.10256	0.36778	0.9636	0.42035	0.43797	0	0.28629	0.186	2.73229	3.98714	0.27073	0.91231	1.73473	0	0.02315	2.01697	0.55105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__GCF_000185705	0.00725	0.09222	0.23752	0.10321	0.10123	0.15076	0.00479	0.02084	0	0.03058	0.10083	0.05071	0.03558	0.00509	0.02753	0.00378	0	0	0.05876	0.09827	0.04506	0	0.0234	0.16079	6e-04	0.00816	0.03442	0.03865	0	0.03482	0.0524	0	0.02232	0.01475	0	0.01519	0.02599	0.00242	0.12034	0.07805	0	0.38504	0.03055	0.08689	0.0028	0.02056	0	0.27613	0.0167	0.168	0.02095	0.04783	0.00132	0.00811	0.04694	0.02887	0.19344	0.22579	0	0.03578	0.01463	0.00076	0.03136	0	0	0.00063	0	0	0.00924	0	0.01824	0.06541	0	0.07824	0	0.01197	0.01653	0.03623	0.03848	0	0.20949	0	0.02846	0	0.01381	0.00406	0.01784	0.02115	0.0415	0	0.0185	0.03103	0.22677	0	0.00649	0.00805	0.00091	0.03292	0.03266	0.02413	0.00086	0.0397	0.05961	0.46023	0.14536	0.02115	0	0.10534	0.59294	0.03791	0.00375	0.02261	0.01421	0	0.14028	0	0	0.30441	0.02115	0.01191	0.11484	0	0	0.00752	0	0.01794	0.08386	0	0.045	0.00926	0	0.01602	0.00735	0	0.00591	0.04664	0.03459	0.0103	0.01051	0.01574	0.01765	0.22053	0	0.02039	0	0.03852	0.04329	0.01168	0.06447	0.00043	0.03995	0.02706	0	0.13961	0.00148	0.01277	0	0.04199	0.01596	0.01456	0.00676	0	0.00914	0.02557	0.06351	0.11479	0.09456	0.04146	0.06496	0.05105	0.19757	0.26747	0	0	0	0	0.03564	0	0.14075	0.08753	0.00138	0.12325	0.00274	0.00034	0	0.00992	0.00317	0	0.18917	0.00161	0.05596	0	0.0786	0.00348	0.01055	0.01744	0.02989	0	0.10362	0	0	0.03416	0.00685	0.00227	0	0.03154	0	0.02646	0	0.00997	0.00757	0.05418	0.00551	0.1018	0.00228	0.02815	0.19949	0	0.0022	0.44438	0.10085	0.05155	0.10044	0.01604	0.02237	0.01163	0.16007	0.04825	0.10965	0.05852	0.00155	0.00915	0	0.12208	0.02362	0.10541	0.00551	0.03809	0.0393	0.08106	0.00315	0.03811	0	0.10827	0.01718	0.28075	0.01572	0.00947	0	0.09312	0.02627	0.01852	0.20606	0	0.3041	0.00045	0	0.0649	0.02116	0.00528
